"scenario","noise_regime","trials_per_condition","snr","regime_label","scale","metric","truth","estimate_mean","estimate_sd","interval_lower","interval_upper","n_valid","n_replications"
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"coherent",0,0.0101430897462154,0.178867230639776,-0.230229694715866,0.407448084312697,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"configuration",0,0.00708750100220789,0.0454784341150201,-0.0581947729096781,0.0845368962253551,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",1.01,"coherent_share",NA,1.04900874393846,0.99155126729008,-0.182880378726295,2.27596050881299,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"coherent",0,0.00571961590796392,0.158862441554476,-0.242709625814794,0.360589613766318,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"configuration",0,0.0115109748404594,0.0763426800018918,-0.0975556099183027,0.111640130342484,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",2.01,"coherent_share",NA,0.927865187709983,1.7506107233791,-0.674322066571757,4.89696932211171,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"coherent",0,0.00449789721008072,0.132036461643334,-0.23352584877184,0.28690033013029,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"configuration",0,0.0127326935383426,0.110763170779222,-0.152513956239384,0.286100919986014,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",4.01,"coherent_share",NA,0.474119017010994,2.18001055144657,-4.79237049973984,4.9411953136163,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"activation",0.14142135623731,0.149607117302129,0.125236443669461,-0.102335908510778,0.380082319354269,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"aggregate",0.68,0.799403290126637,0.96295588689683,-0.553113639811163,3.16680238334546,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"total",0.17,0.199850822531659,0.240738971724207,-0.138278409952791,0.791700595836364,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"coherent",0.17,0.199850822531659,0.240738971724207,-0.138278409952791,0.791700595836364,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"activation",0.14142135623731,0.149607117302129,0.125236443669461,-0.102335908510778,0.380082319354269,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"aggregate",0.68,0.799403290126637,0.96295588689683,-0.553113639811163,3.16680238334546,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"total",0.17,0.199850822531659,0.240738971724207,-0.138278409952791,0.791700595836364,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"coherent",0.0944369488536155,0.114654945235538,0.209118454719211,-0.230680655230065,0.632576971899072,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"configuration",0.0755630511463845,0.0851958772961211,0.0665632658274365,-0.000521726072171449,0.205883745001905,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",1.01,"coherent_share",0.555511463844797,2.45940646215987,14.180906775219,-1.57417234555921,2.74176780597223,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"activation",0.14142135623731,0.149607117302129,0.125236443669461,-0.102335908510778,0.380082319354269,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"aggregate",0.68,0.799403290126637,0.96295588689683,-0.553113639811163,3.16680238334546,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"total",0.17,0.199850822531659,0.240738971724207,-0.138278409952791,0.791700595836364,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"coherent",0.0888884231192877,0.104748821121664,0.193535478903931,-0.198294239718528,0.583891563497409,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"configuration",0.0811115768807123,0.0951020014099951,0.0937583626197852,-0.0313837786341211,0.23695317706662,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",2.01,"coherent_share",0.522873077172281,2.71352276641354,18.2746538804001,-2.59694355575989,1.48494789655723,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"activation",0.14142135623731,0.149607117302129,0.125236443669461,-0.102335908510778,0.380082319354269,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"aggregate",0.68,0.799403290126637,0.96295588689683,-0.553113639811163,3.16680238334546,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"total",0.17,0.199850822531659,0.240738971724207,-0.138278409952791,0.791700595836364,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.101027235568582,0.176851029800837,-0.169824219292583,0.493577693580413,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.0988235869630768,0.124167954861881,-0.0781872243766194,0.329831469019337,48,48
"mixed_broad_fine","spatial_correlated",6,0.2,"low_power",4.01,"coherent_share",0.506986219089143,4.17014200474703,30.3281168256395,-6.58873744575701,1.83390615038325,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"activation",0.565685424949238,0.573871186014058,0.125236443669461,0.321928160201151,0.804346388066197,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"aggregate",10.88,11.1508460715255,2.57267332432305,7.33219403027006,16.7415092526504,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"total",2.72,2.78771151788137,0.643168331080762,1.83304850756751,4.18537731316261,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"coherent",2.72,2.78771151788137,0.643168331080762,1.83304850756751,4.18537731316261,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"activation",0.565685424949238,0.573871186014058,0.125236443669461,0.321928160201151,0.804346388066197,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"aggregate",10.88,11.1508460715255,2.57267332432305,7.33219403027006,16.7415092526504,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"total",2.72,2.78771151788137,0.643168331080762,1.83304850756751,4.18537731316261,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"coherent",1.51099118165785,1.56143389794689,0.585507640733655,0.567135512402387,2.81641091495396,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"configuration",1.20900881834215,1.22627761993447,0.184439013131989,0.941675554931936,1.56696529182674,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",1.01,"coherent_share",0.555511463844797,0.542481827785521,0.109278831677885,0.307736524169671,0.680067172642535,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"activation",0.565685424949238,0.573871186014058,0.125236443669461,0.321928160201151,0.804346388066197,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"aggregate",10.88,11.1508460715255,2.57267332432305,7.33219403027006,16.7415092526504,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"total",2.72,2.78771151788137,0.643168331080763,1.83304850756751,4.18537731316261,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"coherent",1.4222147699086,1.46849751419422,0.58242792112528,0.443583711679665,2.66632749711757,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"configuration",1.2977852300914,1.31921400368715,0.207963487074395,0.969021272628449,1.75625651307448,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",2.01,"coherent_share",0.522873077172281,0.508073710332693,0.118010010114012,0.239926110516605,0.647149373815157,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"activation",0.565685424949238,0.573871186014058,0.125236443669461,0.321928160201151,0.804346388066197,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"aggregate",10.88,11.1508460715255,2.57267332432305,7.33219403027006,16.7415092526504,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"total",2.72,2.78771151788137,0.643168331080762,1.83304850756751,4.18537731316261,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"coherent",1.37900251592247,1.42486713758594,0.585118037007027,0.391998871777549,2.58487952110496,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"configuration",1.34099748407753,1.36284438029543,0.227374074931526,0.981082690396603,1.78907234911627,48,48
"mixed_broad_fine","spatial_correlated",6,0.8,"recoverable",4.01,"coherent_share",0.506986219089143,0.491958318211163,0.124571473941718,0.210533990283636,0.65560154838417,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"activation",0,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"aggregate",0,0.0211059728891143,0.2129768099231,-0.379139815534305,0.392237734121646,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"total",0,0.00527649322227859,0.053244202480775,-0.0947849538835762,0.0980594335304114,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"coherent",0,0.00527649322227859,0.053244202480775,-0.0947849538835762,0.0980594335304114,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"activation",0,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"aggregate",0,0.0211059728891143,0.2129768099231,-0.379139815534305,0.392237734121646,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"total",0,0.00527649322227858,0.053244202480775,-0.0947849538835761,0.0980594335304114,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"coherent",0,0.00677064535896502,0.0476909406750986,-0.0692619882284662,0.0871317576215332,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"configuration",0,-0.00149415213668644,0.0133036431152694,-0.02010412316824,0.027945696962318,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",1.01,"coherent_share",NA,0.926950425937385,1.63717387922946,-0.892323114849894,2.85592258077382,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"activation",0,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"aggregate",0,0.0211059728891143,0.2129768099231,-0.379139815534305,0.392237734121646,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"total",0,0.00527649322227858,0.053244202480775,-0.0947849538835762,0.0980594335304114,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"coherent",0,0.00685478843617716,0.0436799052370279,-0.0553223180652231,0.0869348760392295,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"configuration",0,-0.00157829521389858,0.020332053964539,-0.0270023674834618,0.0422772838441571,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",2.01,"coherent_share",NA,0.806423723991444,1.68185176186044,-0.965835947069839,3.2674983793952,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"activation",0,0.0113756510690946,0.0670971115101437,-0.0939066707064103,0.12850658111409,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"aggregate",0,0.0211059728891143,0.2129768099231,-0.379139815534305,0.392237734121646,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"total",0,0.00527649322227858,0.053244202480775,-0.0947849538835762,0.0980594335304114,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"coherent",0,0.0058369587606202,0.0368667632327975,-0.0500242559700031,0.0791869441861794,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"configuration",0,-0.00056046553834162,0.0296905769348628,-0.0519818752153493,0.0632336878628507,48,48
"mixed_broad_fine","spatial_correlated",24,0,"null",4.01,"coherent_share",NA,0.736142370969128,1.44539803409165,-1.30134667496024,3.31847152441867,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"activation",0.14142135623731,0.152797007306404,0.0670971115101437,0.0475146855308991,0.2699279373514,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"aggregate",0.68,0.768762522937481,0.426065871308224,0.135649646863152,1.62621430791197,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"total",0.17,0.19219063073437,0.106516467827056,0.0339124117157881,0.406553576977993,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"coherent",0.17,0.19219063073437,0.106516467827056,0.0339124117157881,0.406553576977993,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"activation",0.14142135623731,0.152797007306404,0.0670971115101437,0.0475146855308991,0.2699279373514,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"aggregate",0.68,0.768762522937481,0.426065871308224,0.135649646863152,1.62621430791197,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"total",0.17,0.19219063073437,0.106516467827056,0.0339124117157881,0.406553576977993,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"coherent",0.0944369488536155,0.115611378910693,0.0991281752144216,-0.0228052356878471,0.326870846069025,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"configuration",0.0755630511463845,0.0765792518236768,0.0225835081102787,0.037606388495635,0.123148479028908,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",1.01,"coherent_share",0.555511463844797,0.447184271014977,0.376074126939867,-0.66416907365171,0.809011134747809,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"activation",0.14142135623731,0.152797007306404,0.0670971115101437,0.0475146855308991,0.2699279373514,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"aggregate",0.68,0.768762522937481,0.426065871308224,0.135649646863152,1.62621430791197,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"total",0.17,0.19219063073437,0.106516467827056,0.0339124117157881,0.406553576977993,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"coherent",0.0888884231192877,0.110000456970304,0.0962583872722145,-0.0158020431837346,0.312145665196557,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"configuration",0.0811115768807123,0.0821901737640662,0.0290574406491606,0.04105633376014,0.142148369799103,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",2.01,"coherent_share",0.522873077172281,0.431535663059991,0.352749960237401,-0.50006456724098,0.794736965651831,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",4.01,"activation",0.14142135623731,0.152797007306404,0.0670971115101437,0.0475146855308991,0.2699279373514,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",4.01,"aggregate",0.68,0.768762522937481,0.426065871308224,0.135649646863152,1.62621430791197,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",4.01,"total",0.17,0.19219063073437,0.106516467827056,0.0339124117157881,0.406553576977993,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.106034055294545,0.0929262507856983,-0.0127915278606288,0.298108752038535,48,48
"mixed_broad_fine","spatial_correlated",24,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.0861565754398253,0.0386448457373223,0.0242146119412677,0.161168538719684,48,48
